Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2008,COL,COL,Mehdi,Ballouchy,M,"$93,000 ","$75,000 "
2008,LAG,LA,Greg,Vanney,D,"$91,800 ","$91,800 "
2008,RSL,RSL,Anthony,Beltran,D,"$90,500 ","$55,000 "
2008,SJ,SJ,Ned,Grabavoy,M,"$90,000 ","$90,000 "
2008,CHI,CHI,Chris,Rolfe,F,"$86,075 ","$81,375 "
2008,CHI,CHI,Logan,Pause,M,"$84,230 ","$81,730 "
2008,CLB,CLB,Stefani,Miglioranzi,M,"$84,200 ","$76,200 "
2008,FCD,DAL,Kenny,Cooper,F,"$83,000 ","$80,000 "
2008,COL,COL,Jose,Burciaga,D,"$82,500 ","$80,000 "
2008,CHI,CHI,Jon,Busch,GK,"$81,250 ","$80,000 "
2008,RBNY,NY,Oscar,Echeverry,F,"$80,000 ","$80,000 "
2008,RSL,RSL,Jamison,Olave,D,"$80,000 ","$80,000 "
2008,RSL,RSL,Andy,Williams,M,"$80,000 ","$80,000 "
2008,CHV,CHV,Maykel,Galindo,F,"$79,750 ","$79,750 "
2008,COL,COL,Ciaran,O'Brien,M,"$78,750 ","$45,000 "
2008,KC,KC,Roger,Espinoza,M,"$78,750 ","$45,000 "
2008,FCD,DAL,Eric,Avila,M,"$78,000 ","$45,000 "
2008,FCD,DAL,Josh,Lambo,GK,"$78,000 ","$45,000 "
2008,FCD,DAL,Brek,Shea,M,"$78,000 ","$45,000 "
2008,RSL,RSL,Alex,Nimo,M,"$78,000 ","$45,000 "
2008,RBNY,NY,Kevin,Goldthwaite,D,"$77,750 ","$68,750 "
2008,CHV,CHV,Jonathan,Bornstein,D,"$77,500 ","$77,500 "
2008,LAG,LA,Israel,Sesay,F,"$77,083 ","$45,000 "
2008,LAG,LA,Tristan,Bowen,F,"$76,364 ","$45,000 "
2008,CLB,CLB,Duncan,Oughton,D,"$75,600 ","$75,600 "
2008,LAG,LA,Steve,Cronin,GK,"$75,000 ","$75,000 "
2008,RSL,RSL,Fabian,Espindola,F,"$75,000 ","$75,000 "
2008,FCD,DAL,Marcelo,Saragosa,M,"$74,636 ","$70,350 "
2008,LAG,LA,Alan,Gordon,F,"$72,504 ","$72,504 "
2008,CHV,CHV,Alex,Zotinca,D,"$72,125 ","$70,875 "
2008,CHI,CHI,Brandon,Prideaux,D,"$72,000 ","$72,000 "
2008,CLB,CLB,Ezra,Hendrickson,D,"$72,000 ","$72,000 "
2008,TFC,TFC,Kevin,Harmse,M,"$72,000 ","$72,000 "
2008,TFC,TFC,Hunter,Freeman,D,"$71,160 ","$61,160 "
2008,RBNY,NY,Carlos,Mendes,D,"$70,987 ","$70,987 "
2008,HOU,HOU,Craig,Waibel,D,"$70,008 ","$70,008 "
2008,CLB,CLB,William,Hesmer,GK,"$70,000 ","$70,000 "
2008,KC,KC,Ivan,Trujillo,F,"$70,000 ","$70,000 "
2008,CLB,CLB,Danny,O'Rourke,D,"$69,148 ","$59,148 "
2008,RBNY,NY,John,Wolyniec,F,"$68,906 ","$68,906 "
2008,FCD,DAL,Bobby,Rhine,D,"$67,500 ","$65,000 "
2008,KC,KC,Ryan,Pore,F,"$67,308 ","$54,808 "
2008,KC,KC,Michael,Harrington,D,"$67,100 ","$49,600 "
2008,RBNY,NY,Mike,Magee,F,"$65,637 ","$64,637 "
2008,FCD,DAL,Bruno,Guarda,M,"$65,500 ","$45,000 "
2008,RSL,RSL,Chris,Wingert,D,"$65,000 ","$65,000 "
2008,CHI,CHI,Calen,Carr,F,"$63,100 ","$50,600 "
2008,CHI,CHI,John,Thorrington,M,"$61,875 ","$60,000 "
2008,TFC,TFC,Chad,Barrett,F,"$61,273 ","$53,773 "
2008,CHI,CHI,Gonzalo,Segares,D,"$61,090 ","$58,590 "
2008,CLB,CLB,Jason,Garey,F,"$60,625 ","$48,125 "
2008,COL,COL,Ugo,Ihemelu,D,"$60,500 ","$60,500 "
2008,TFC,TFC,Marco,Velez,D,"$60,500 ","$60,000 "
2008,CHV,CHV,Atiba,Harris,F,"$60,000 ","$57,000 "
2008,RBNY,NY,Chris,Leitch,D,"$60,000 ","$60,000 "
2008,SJ,SJ,Gavin,Glinton,F,"$60,000 ","$60,000 "
2008,RSL,RSL,Robert,Findley,F,"$59,600 ","$47,100 "
2008,DC,DC,Clyde,Simms,M,"$59,000 ","$57,750 "
2008,RBNY,NY,Jeff,Parke,D,"$58,738 ","$57,488 "
2008,FCD,DAL,Dax,McCarty,M,"$58,000 ","$45,500 "
2008,HOU,HOU,Kei,Kamara,F,"$57,850 ","$47,850 "
2008,RSL,RSL,Yura,Movsisyan,F,"$57,575 ","$47,575 "
2008,CLB,CLB,Robbie,Rogers,M,"$57,500 ","$57,500 "
2008,RBNY,NY,Macoumba,Kandji,F,"$56,988 ","$36,000 "
2008,SJ,SJ,Eric,Denton,D,"$55,200 ","$55,200 "
2008,COL,COL,Preston,Burpo,GK,"$55,116 ","$55,116 "
2008,KC,KC,Jack,Jewsbury,D,"$55,000 ","$55,000 "
2008,COL,COL,Tim,Ward,D,"$54,620 ","$44,620 "
2008,CLB,CLB,Andy,Iro,D,"$53,500 ","$36,000 "
2008,NE,NE,Rob,Valentino,D,"$53,500 ","$36,000 "
2008,DC,DC,Zachary,Wells,GK,"$52,920 ","$52,920 "
2008,HOU,HOU,Tony,Caig,GK,"$52,596 ","$52,596 "
2008,RSL,RSL,Will,Johnson,F,"$52,571 ","$39,000 "
2008,CHV,CHV,Zach,Thornton,GK,"$52,500 ","$50,000 "
2008,NE,NE,Doug,Warren,GK,"$52,500 ","$52,500 "
2008,KC,KC,Hercules,Gomez,F,"$51,818 ","$51,818 "
2008,SJ,SJ,John,Cunliffe,F,"$50,500 ","$35,500 "
2008,LAG,LA,Joey,Franchino,M,"$50,000 ","$50,000 "
2008,FCD,DAL,Blake,Wagner,D,"$48,800 ","$36,300 "
2008,LAG,LA,Sean,Franklin,D,"$48,500 ","$36,000 "
2008,SJ,SJ,Jason,Hernandez,D,"$47,875 ","$47,250 "
2008,TFC,TFC,Johann,Smith,F,"$47,667 ","$36,000 "
2008,NE,NE,Khano,Smith,M,"$46,305 ","$46,305 "
2008,FCD,DAL,David,Wagenfuhr,D,"$45,250 ","$44,500 "
2008,TFC,TFC,Brian,Edwards,GK,"$44,750 ","$36,000 "
2008,TFC,TFC,Julius,James,D,"$44,750 ","$36,000 "
2008,CHI,CHI,Dasan,Robinson,D,"$44,625 ","$44,625 "
2008,CLB,CLB,Jed,Zayner,D,"$43,800 ","$36,300 "
2008,RBNY,NY,Andrew,Boyens,D,"$43,750 ","$41,250 "
2008,SJ,SJ,Kelly,Gray,M,"$40,579 ","$38,247 "
2008,DC,DC,Francis,Doe,F,"$40,500 ","$33,000 "
2008,LAG,LA,Josh,Wicks,GK,"$38,000 ","$38,000 "
2008,RSL,RSL,Kenny,Cutler,M,"$36,000 ","$36,000 "
2008,TFC,TFC,Jarrod,Smith,F,"$36,000 ","$36,000 "
2008,RBNY,NY,Terry,Boss,GK,"$35,500 ","$33,000 "
2008,DC,DC,Santino,Quaranta,M,"$35,000 ","$35,000 "
2008,SJ,SJ,Scott,Sealy,F,"$34,729 ","$34,729 "
2008,HOU,HOU,Stuart,Holden,M,"$33,075 ","$33,075 "
2008,CHI,CHI,Marco,Pappa,M,"$33,000 ","$33,000 "
2008,CHV,CHV,Dan,Kennedy,GK,"$33,000 ","$33,000 "
2008,CHV,CHV,Lawson,Vaughn,D,"$33,000 ","$33,000 "
2008,CLB,CLB,Brad,Evans,M,"$33,000 ","$33,000 "
2008,CLB,CLB,Andy,Gruenebaum,GK,"$33,000 ","$33,000 "
2008,COL,COL,Colin,Clark,M,"$33,000 ","$33,000 "
2008,COL,COL,Bouna,Coundoul,GK,"$33,000 ","$33,000 "
2008,COL,COL,Omar,Cummings,F,"$33,000 ","$33,000 "
2008,COL,COL,Greg,Dalby,M,"$33,000 ","$33,000 "
2008,COL,COL,Jordan,Harvey,D,"$33,000 ","$33,000 "
2008,FCD,DAL,Ray,Burse,GK,"$33,000 ","$33,000 "
2008,FCD,DAL,Andrew,Daniels,D,"$33,000 ","$33,000 "
2008,FCD,DAL,Michael,Dello-Russo,D,"$33,000 ","$33,000 "
2008,FCD,DAL,Dominic,Oduro,F,"$33,000 ","$33,000 "
2008,FCD,DAL,Aaron,Pitchkolan,D,"$33,000 ","$33,000 "
2008,FCD,DAL,Abe,Thompson,F,"$33,000 ","$33,000 "
2008,DC,DC,Marc,Burch,D,"$33,000 ","$33,000 "
2008,DC,DC,Rod,Dyachenko,M,"$33,000 ","$33,000 "
2008,DC,DC,Thabiso,Khumalo,F,"$33,000 ","$33,000 "
2008,DC,DC,Devon,McTavish,D,"$33,000 ","$33,000 "
2008,DC,DC,Domenic,Mediate,M,"$33,000 ","$33,000 "
2008,HOU,HOU,Corey,Ashe,M,"$33,000 ","$33,000 "
2008,HOU,HOU,Robert,Boswell,D,"$33,000 ","$33,000 "
2008,HOU,HOU,Kyle,Brown,F,"$33,000 ","$33,000 "
2008,HOU,HOU,Geoff,Cameron,M,"$33,000 ","$33,000 "
2008,HOU,HOU,Chris,Wondolowski,M,"$33,000 ","$33,000 "
2008,KC,KC,Aaron,Hohlbein,D,"$33,000 ","$33,000 "
2008,KC,KC,Eric,Kronberg,GK,"$33,000 ","$33,000 "
2008,KC,KC,Kurt,Morsink,M,"$33,000 ","$33,000 "
2008,KC,KC,Tyson,Wahl,D,"$33,000 ","$33,000 "
2008,LAG,LA,Michael,Randolph,D,"$33,000 ","$33,000 "
2008,LAG,LA,Troy,Roberts,D,"$33,000 ","$33,000 "
2008,LAG,LA,Josh,Saunders,GK,"$33,000 ","$33,000 "
2008,NE,NE,Adam,Cristman,F,"$33,000 ","$33,000 "
2008,NE,NE,Jeff,Larentowicz,M,"$33,000 ","$33,000 "
2008,NE,NE,Abdoulie,Mansally,F,"$33,000 ","$33,000 "
2008,NE,NE,Sainey,Nyassi,M,"$33,000 ","$33,000 "
2008,NE,NE,Pat,Phelan,M,"$33,000 ","$33,000 "
2008,NE,NE,Wells,Thompson,M,"$33,000 ","$33,000 "
2008,RBNY,NY,Dane,Richards,M,"$33,000 ","$33,000 "
2008,RBNY,NY,Sinisa,Ubiparipovic,M,"$33,000 ","$33,000 "
2008,RSL,RSL,David,Horst,D,"$33,000 ","$33,000 "
2008,SJ,SJ,Ryan,Johnson,M,"$33,000 ","$33,000 "
2008,SJ,SJ,James,Riley,D,"$33,000 ","$33,000 "
2008,SJ,SJ,Shea,Salinas,M,"$33,000 ","$33,000 "
2008,DC,DC,Joe,Vide,M,"$19,129 ","$17,700 "
2008,CHI,CHI,Stephen,King,M,"$17,700 ","$17,700 "
2008,CHI,CHI,Nick,Noble,GK,"$17,700 ","$17,700 "
2008,CHI,CHI,Daniel,Woolard,D,"$17,700 ","$17,700 "
2008,CHV,CHV,Bobby,Burling,D,"$17,700 ","$17,700 "
2008,CHV,CHV,Jorge,Flores,F,"$17,700 ","$17,700 "
2008,CHV,CHV,Anthony,Hamilton,F,"$17,700 ","$17,700 "
2008,CLB,CLB,Adam,Moffat,M,"$17,700 ","$17,700 "
2008,CLB,CLB,Ricardo,Pierre-Louis,F,"$17,700 ","$17,700 "
2008,CLB,CLB,Kenny,Schoeni,GK,"$17,700 ","$17,700 "
2008,COL,COL,John,DiRaimondo,M,"$17,700 ","$17,700 "
2008,COL,COL,Stephen,Keel,D,"$17,700 ","$17,700 "
2008,COL,COL,Kosuke,Kimura,D,"$17,700 ","$17,700 "
2008,FCD,DAL,Jeff,Rowland,M,"$17,700 ","$17,700 "
2008,FCD,DAL,Jaime,Watson,F,"$17,700 ","$17,700 "
2008,FCD,DAL,Chase,Wileman,M,"$17,700 ","$17,700 "
2008,DC,DC,Ryan,Cordeiro,M,"$17,700 ","$17,700 "
2008,DC,DC,Ibrahim,Koroma,D,"$17,700 ","$17,700 "
2008,DC,DC,Dan,Stratford,M,"$17,700 ","$17,700 "
2008,HOU,HOU,Michael,Chabala,M,"$17,700 ","$17,700 "
2008,HOU,HOU,John-Michael,Hayden,M,"$17,700 ","$17,700 "
2008,KC,KC,Jonathan,Leathers,D,"$17,700 ","$17,700 "
2008,KC,KC,Lance,Watson,M,"$17,700 ","$17,700 "
2008,LAG,LA,Michael,Gavin,D,"$17,700 ","$17,700 "
2008,LAG,LA,Brandon,McDonald,M,"$17,700 ","$17,700 "
2008,LAG,LA,Josh,Tudela,M,"$17,700 ","$17,700 "
2008,NE,NE,Mkhokheli,Dube,F,"$17,700 ","$17,700 "
2008,NE,NE,Gary,Flood,M,"$17,700 ","$17,700 "
2008,NE,NE,Brad,Knighton,GK,"$17,700 ","$17,700 "
2008,RBNY,NY,Danleigh,Borman,M,"$17,700 ","$17,700 "
2008,RBNY,NY,Luke,Sassano,M,"$17,700 ","$17,700 "
2008,RSL,RSL,Dustin,Kirby,D,"$17,700 ","$17,700 "
2008,RSL,RSL,Tino,Nunez,F,"$17,700 ","$17,700 "
2008,RSL,RSL,Kyle,Reynish,GK,"$17,700 ","$17,700 "
2008,SJ,SJ,Jay,Ayres,D,"$17,700 ","$17,700 "
2008,SJ,SJ,Jamil,Roberts,D,"$17,700 ","$17,700 "
2008,SJ,SJ,Adam,Smarte,F,"$17,700 ","$17,700 "
2008,TFC,TFC,Tyler,Rosenlund,M,"$17,700 ","$17,700 "
2008,CHI,CHI,Michael,Banner,D,"$12,900 ","$12,900 "
2008,CHI,CHI,Kai,Kasiguran,F,"$12,900 ","$12,900 "
2008,CHI,CHI,Tyler,Kettering,GK,"$12,900 ","$12,900 "
2008,CHI,CHI,Peter,Lowry,M,"$12,900 ","$12,900 "
2008,CHI,CHI,Austin,Washington,D,"$12,900 ","$12,900 "
2008,CHV,CHV,Justin,Braun,F,"$12,900 ","$12,900 "
2008,CHV,CHV,Kraig,Chiles,M,"$12,900 ","$12,900 "
2008,CHV,CHV,Eric,Ebert,D,"$12,900 ","$12,900 "
2008,CHV,CHV,Gerson,Mayen,M,"$12,900 ","$12,900 "
2008,CHV,CHV,Roberto,Nurse,F,"$12,900 ","$12,900 "
2008,CHV,CHV,Daniel,Paladini,M,"$12,900 ","$12,900 "
2008,CHV,CHV,Lance,Parker,GK,"$12,900 ","$12,900 "
2008,CHV,CHV,Keith,Savage,F,"$12,900 ","$12,900 "
2008,CLB,CLB,Kevin,Burns,M,"$12,900 ","$12,900 "
2008,CLB,CLB,Cory,Elenio,M,"$12,900 ","$12,900 "
2008,CLB,CLB,George,Josten,F,"$12,900 ","$12,900 "
2008,CLB,CLB,Ryan,Junge,D,"$12,900 ","$12,900 "
2008,CLB,CLB,Steven,Lenhart,F,"$12,900 ","$12,900 "
2008,CLB,CLB,Stanley,Nyazamba,F,"$12,900 ","$12,900 "
2008,CLB,CLB,Andrew,Peterson,D,"$12,900 ","$12,900 "
2008,CLB,CLB,Brian,Plotkin,M,"$12,900 ","$12,900 "
2008,COL,COL,Brian,Grazier,M,"$12,900 ","$12,900 "
2008,COL,COL,Justin,Hughes,GK,"$12,900 ","$12,900 "
2008,COL,COL,Nick,LaBrocca,M,"$12,900 ","$12,900 "
2008,COL,COL,Kwame,Sarkodie,D,"$12,900 ","$12,900 "
2008,COL,COL,Cesar,Zambrano,M,"$12,900 ","$12,900 "
2008,FCD,DAL,Spencer,Wadsworth,M,"$12,900 ","$12,900 "
2008,DC,DC,Jeff,Carroll,D,"$12,900 ","$12,900 "
2008,DC,DC,Pat,Carroll,D,"$12,900 ","$12,900 "
2008,DC,DC,Greg,Janicki,D,"$12,900 ","$12,900 "
2008,DC,DC,Ryan,Miller,D,"$12,900 ","$12,900 "
2008,DC,DC,Craig,Thompson,M,"$12,900 ","$12,900 "
2008,DC,DC,James,Thorpe,GK,"$12,900 ","$12,900 "
2008,DC,DC,Mike,Zaher,D,"$12,900 ","$12,900 "
2008,HOU,HOU,Johnny,Alcaraz,M,"$12,900 ","$12,900 "
2008,HOU,HOU,Nick,Hatzke,M,"$12,900 ","$12,900 "
2008,HOU,HOU,Guy,Kpene,F,"$12,900 ","$12,900 "
2008,HOU,HOU,Erik,Ustruck,M,"$12,900 ","$12,900 "
2008,HOU,HOU,Corbin,Waller,GK,"$12,900 ","$12,900 "
2008,HOU,HOU,Stephen,Wondolowski,D,"$12,900 ","$12,900 "
2008,KC,KC,Michael,Kraus,M,"$12,900 ","$12,900 "
2008,KC,KC,Matt,Marquess,D,"$12,900 ","$12,900 "
2008,KC,KC,Rauwshan,McKenzie,D,"$12,900 ","$12,900 "
2008,KC,KC,Boris,Pardo,GK,"$12,900 ","$12,900 "
2008,KC,KC,Nelson,Pizarro,M,"$12,900 ","$12,900 "
2008,KC,KC,Kevin,Souter,M,"$12,900 ","$12,900 "
2008,LAG,LA,Vardan,Adzemian,D,"$12,900 ","$12,900 "
2008,LAG,LA,Charles,Alamo,GK,"$12,900 ","$12,900 "
2008,LAG,LA,Ely,Allen,F,"$12,900 ","$12,900 "
2008,LAG,LA,Jeremy,Barlow,D,"$12,900 ","$12,900 "
2008,LAG,LA,Scott,Bolkan,M,"$12,900 ","$12,900 "
2008,LAG,LA,Bryan,Jordan,F,"$12,900 ","$12,900 "
2008,LAG,LA,Mike,Munoz,M,"$12,900 ","$12,900 "
2008,LAG,LA,Julian,Valentin,D,"$12,900 ","$12,900 "
2008,NE,NE,Sam,Brill,D,"$12,900 ","$12,900 "
2008,NE,NE,Joe,Germanese,M,"$12,900 ","$12,900 "
2008,NE,NE,Brandon,Manzonelli,M,"$12,900 ","$12,900 "
2008,NE,NE,Chris,Tierney,D,"$12,900 ","$12,900 "
2008,NE,NE,Brandon,Tyler,D,"$12,900 ","$12,900 "
2008,RBNY,NY,Daniel,Cepero,GK,"$12,900 ","$12,900 "
2008,RBNY,NY,John,Gilkerson,D,"$12,900 ","$12,900 "
2008,RBNY,NY,Diego,Jimenez,D,"$12,900 ","$12,900 "
2008,RBNY,NY,Gordon,Kljestan,M,"$12,900 ","$12,900 "
2008,RBNY,NY,Andongcho,M'Buta,M,"$12,900 ","$12,900 "
2008,RBNY,NY,Mike,Palacio,M,"$12,900 ","$12,900 "
2008,RBNY,NY,Caleb,Patterson,GK,"$12,900 ","$12,900 "
2008,RBNY,NY,David,Roth,M,"$12,900 ","$12,900 "
2008,RBNY,NY,Sainey,Touray,F,"$12,900 ","$12,900 "
2008,RSL,RSL,Kevin,Reiman,M,"$12,900 ","$12,900 "
2008,RSL,RSL,Brennan,Tennelle,M,"$12,900 ","$12,900 "
2008,SJ,SJ,Miguel,Arce,F,"$12,900 ","$12,900 "
2008,SJ,SJ,Michael,Ghebru,F,"$12,900 ","$12,900 "
2008,SJ,SJ,Michael,Gustavson,GK,"$12,900 ","$12,900 "
2008,SJ,SJ,Matt,Hatzke,M,"$12,900 ","$12,900 "
2008,SJ,SJ,Davide,Somma,M,"$12,900 ","$12,900 "
2008,TFC,TFC,Nana,Attakora-Gyan,D,"$12,900 ","$12,900 "
2008,TFC,TFC,Kilian,Elkinson,M,"$12,900 ","$12,900 "
2008,TFC,TFC,Gabe,Gala,D,"$12,900 ","$12,900 "
2008,TFC,TFC,Derek,Gaudet,F,"$12,900 ","$12,900 "
2008,TFC,TFC,Joey,Melo,M,"$12,900 ","$12,900 "
2007,LAG,LA,David,Beckham,M,"$6,500,000 ","$5,500,000 "
2007,CHI,CHI,Cuauhtemoc,Blanco,F,"$2,666,778 ","$2,492,316 "
2007,RBNY,NY,Juan Pablo,Angel,F,"$1,593,750 ","$1,500,000 "
2007,RBNY,NY,Claudio,Reyna,M,"$1,250,008 ","$1,000,008 "
2007,LAG,LA,Landon,Donovan,F,"$900,000 ","$900,000 "
2007,FCD,DAL,Denilson,De Oliveira,M,"$879,936 ","$872,736 "
2007,KC,KC,Eddie,Johnson,F,"$875,000 ","$750,000 "
2007,FCD,DAL,Carlos,Ruiz,F,"$435,000 ","$325,000 "
2007,RBNY,NY,Clint,Mathis,M-F,"$410,000 ","$270,000 "
2007,NE,NE,Taylor,Twellman,F,"$350,008 ","$325,008 "
2007,HOU,HOU,Dwayne,DeRosario,M,"$325,000 ","$325,000 "
2007,TFC,TFC,Carl,Robinson,M,"$315,000 ","$300,000 "
2007,COL,COL,Pablo,Mastroeni,M-D,"$298,000 ","$280,000 "
2007,DC,DC,Luciano,Emilio,F,"$293,125 ","$265,000 "
2007,DC,DC,Jaime,Moreno,F,"$275,000 ","$250,000 "
2007,CHI,CHI,Paulo,Wanchope,F,"$267,500 ","$240,000 "
2007,RSL,RSL,Eddie,Pope,D,"$265,000 ","$265,000 "
2007,TFC,TFC,Ronnie,O'Brien,M,"$258,750 ","$240,000 "
2007,CHV,CHV,Ante,Razov,F,"$248,750 ","$245,000 "
2007,DC,DC,Greg,Vanney,D,"$236,667 ","$216,667 "
2007,HOU,HOU,Richard,Mulrooney,M,"$233,200 ","$220,000 "
2007,TFC,TFC,Jeffrey,Cunningham,F,"$232,500 ","$220,000 "
2007,NE,NE,Pat,Noonan,F,"$227,500 ","$225,000 "
2007,CHI,CHI,Chris,Armas,M,"$225,000 ","$225,000 "
2007,DC,DC,,Carreiro da Silva Fred,M-F,"$222,008 ","$190,008 "
2007,FCD,DAL,Shaka,Hislop,GK,"$220,800 ","$220,800 "
2007,HOU,HOU,Brian,Ching,F,"$220,000 ","$220,000 "
2007,DC,DC,Cristian,Gomez,M,"$218,500 ","$216,000 "
2007,RBNY,NY,Dave,Van Den Bergh,M,"$214,583 ","$180,000 "
2007,KC,KC,Jimmy,Conrad,D,"$206,000 ","$194,750 "
2007,TFC,TFC,Andrew,Welsh,M,"$204,750 ","$195,000 "
2007,COL,COL,Jovan,Kirovski,F,"$200,000 ","$200,000 "
2007,RBNY,NY,Ronald,Waterreus,GK,"$200,000 ","$200,000 "
2007,RBNY,NY,Dema,Kovalenko,M,"$197,375 ","$190,000 "
2007,HOU,HOU,Ricardo,Clark,M,"$195,000 ","$195,000 "
2007,LAG,LA,Joe,Cannon,GK,"$192,000 ","$192,000 "
2007,CLB,CLB,Eddie,Gaven,M,"$188,000 ","$165,000 "
2007,CHI,CHI,Ivan,Guerrero,D-M,"$187,500 ","$160,000 "
2007,LAG,LA,Chris,Klein,M,"$187,250 ","$180,000 "
2007,NE,NE,Shalrie,Joseph,D,"$180,625 ","$170,625 "
2007,COL,COL,Conor,Casey,F,"$180,000 ","$180,000 "
2007,DC,DC,Ben,Olsen,M,"$177,500 ","$155,000 "
2007,RSL,RSL,Alecko,Eskandarian,F,"$175,500 ","$155,000 "
2007,CLB,CLB,Frankie,Hejduk,D,"$175,000 ","$150,000 "
2007,RBNY,NY,Markus,Schopp,M,"$175,000 ","$175,000 "
2007,HOU,HOU,Pat,Onstad,GK,"$168,000 ","$168,000 "
2007,KC,KC,Carlos,Marinelli,M,"$165,000 ","$165,000 "
2007,CLB,CLB,Marcos,Gonzalez,D,"$162,250 ","$156,000 "
2007,TFC,TFC,Daniel,Dichio,F,"$158,125 ","$150,000 "
2007,TFC,TFC,Jim,Brennan,D,"$158,000 ","$150,000 "
2007,COL,COL,Jose,Cancela,M,"$156,000 ","$156,000 "
2007,LAG,LA,Abel,Xavier,D,"$156,000 ","$156,000 "
2007,KC,KC,Kerry,Zavagnin,M,"$154,000 ","$154,000 "
2007,COL,COL,Terry,Cooke,M,"$152,500 ","$147,500 "
2007,CHI,CHI,Wilman,Conde,D,"$151,500 ","$144,000 "
2007,CLB,CLB,Guillermo Barros,Schelotto,F,"$150,000 ","$150,000 "
2007,KC,KC,Kevin,Hartman,GK,"$150,000 ","$150,000 "
2007,LAG,LA,Edson,Buddle,F,"$150,000 ","$140,000 "
2007,NE,NE,Steve,Ralston,M,"$150,000 ","$150,000 "
2007,NE,NE,Matt,Reis,GK,"$150,000 ","$150,000 "
2007,TFC,TFC,Marvell,Wynne,D,"$150,000 ","$47,500 "
2007,TFC,TFC,Tyrone,Marshall,D,"$149,500 ","$142,000 "
2007,CLB,CLB,Andy,Herron,F,"$148,750 ","$140,000 "
2007,CHV,CHV,Claudio,Suarez,D,"$146,992 ","$146,992 "
2007,COL,COL,Daniel,Osorno,F,"$143,000 ","$138,000 "
2007,LAG,LA,Chris,Albright,M-D,"$142,500 ","$142,500 "
2007,HOU,HOU,Wade,Barrett,D,"$141,750 ","$141,750 "
2007,LAG,LA,Carlos,Pavon,F,"$141,500 ","$132,000 "
2007,KC,KC,Sasha,Victorine,M,"$140,000 ","$137,500 "
2007,KC,KC,Nick,Garcia,D,"$136,250 ","$131,250 "
2007,CHI,CHI,Justin,Mapp,M,"$136,000 ","$130,000 "
2007,TFC,TFC,Greg,Sutton,GK,"$132,563 ","$125,000 "
2007,TFC,TFC,Maurice,Edu,M,"$132,500 ","$50,000 "
2007,COL,COL,Nicolas,Hernandez,F,"$132,400 ","$130,000 "
2007,LAG,LA,Peter,Vagenas,M,"$131,875 ","$131,250 "
2007,FCD,DAL,Pablo,Ricchetti,M,"$126,625 ","$120,000 "
2007,CHI,CHI,Diego,Gutierrez,M,"$126,500 ","$126,500 "
2007,COL,COL,Mike,Petke,D,"$126,000 ","$126,000 "
2007,CLB,CLB,Alejandro,Moreno,F,"$125,000 ","$120,000 "
2007,HOU,HOU,Brian,Mullan,M,"$125,000 ","$125,000 "
2007,CLB,CLB,Chad,Marshall,D,"$123,000 ","$100,000 "
2007,RSL,RSL,Kyle,Beckerman,M,"$122,500 ","$120,000 "
2007,CHI,CHI,Jim,Curtin,D,"$120,750 ","$120,750 "
2007,FCD,DAL,Adrian,Serioux,D,"$120,500 ","$108,000 "
2007,HOU,HOU,Brad,Davis,M,"$120,000 ","$120,000 "
2007,RSL,RSL,Javier,Morales,M,"$120,000 ","$120,000 "
2007,FCD,DAL,Dario,Sala,GK,"$119,875 ","$110,000 "
2007,HOU,HOU,Nate,Jaqua,F,"$119,525 ","$112,500 "
2007,DC,DC,Brian,Carroll,M,"$118,750 ","$115,000 "
2007,RSL,RSL,Carey,Talley,D,"$118,248 ","$118,248 "
2007,CHV,CHV,Ramon,Nunez,M,"$118,000 ","$100,000 "
2007,COL,COL,Facundo,Erpen,D,"$115,000 ","$115,000 "
2007,TFC,TFC,Collin,Samuel,F,"$115,000 ","$90,000 "
2007,LAG,LA,Ante,Jazic,D-M,"$114,250 ","$108,000 "
2007,NE,NE,Jay,Heaps,D,"$113,750 ","$110,000 "
2007,LAG,LA,Quavas,Kirk,F,"$111,500 ","$75,000 "
2007,RSL,RSL,Nikolas,Besagno,M,"$111,500 ","$75,000 "
2007,HOU,HOU,Eddie,Robinson,D,"$110,000 ","$110,000 "
2007,CHV,CHV,Jesse,Marsch,M,"$109,375 ","$100,000 "
2007,RBNY,NY,Josmer,Altidore,F,"$108,333 ","$85,000 "
2007,CHI,CHI,C.J.,Brown,D,"$106,391 ","$106,391 "
2007,RBNY,NY,Santino,Quaranta,F,"$105,313 ","$100,000 "
2007,TFC,TFC,Marco,Reda,D,"$105,000 ","$100,000 "
2007,FCD,DAL,Chris,Gbandi,D,"$103,750 ","$100,000 "
2007,CHV,CHV,Sacha,Kljestan,M,"$103,000 ","$70,000 "
2007,HOU,HOU,Patrick,Ianni,D,"$103,000 ","$70,000 "
2007,RSL,RSL,Nathan,Sturgis,M,"$103,000 ","$70,000 "
2007,KC,KC,Jose,Burciaga,D,"$102,500 ","$100,000 "
2007,CLB,CLB,Ricardo,Virtuoso,M,"$102,000 ","$60,000 "
2007,KC,KC,Davy,Arnaud,M,"$101,875 ","$100,000 "
2007,HOU,HOU,Paul,Dalglish,F,"$101,000 ","$96,000 "
2007,FCD,DAL,Juan Carlos,Toja,M,"$100,008 ","$100,008 "
2007,TFC,TFC,Todd,Dunivant,D,"$99,750 ","$99,750 "
